moma_artist_id,artist_name,nationality,gender,born,dead
11181,"Lorraine Metal Mfg. Co., NY",American,,1868,1954.0
11183,"Cadoro Jewels, New York, NY",,,,
11189,"Fahr-Leuchten, Stuttgart",,,,
11190,"Tropi-Cal Company, Los Angeles, CA (now Fong Brothers Company, Los Angeles, CA)",,,,
11191,"The Afternoon Company, Omaha, Nebraska",American,,,
11192,"Rothschild Plastics Corp., Philadelphia, PA",,,,
11194,"Tendo Mokko, Inc., Yamagata-Ken, Japan",,,,
11195,"J. Merivaara Oy, Helsinki",,,,
11196,"Hessische Metallwerke (now mono GmbH), Germany",,,,
11197,"Figli di Amedeo Cassina, Meda, Italy",,,,
11198,"Satisfaction, New York, NY",,,,
11199,"Ampex Corporation, Elk Grove Village, IL",,,,
11200,"Baltensweilder, Ebikon, Switzerland",,,,
11201,"Archent Limited, Sheffield, England",,,,
11223,"Mourlot, Paris",,,,
11277,George Him,British,male,1900,1982.0
11278,Jan Lewitt,British,male,1907,1991.0
11341,C. Tereshkovitch,,,,
11348,Christian Zervos,French,male,1889,1970.0
11350,British War Office,,,,
11361,Imprimerie Champenois,,,,
11381,Royal Society for the Prevention of Accidents,,,,
11419,Ward and Saks Co.,,,,
11422,Patrick Cunningham,,male,,
11426,Wolf Zimmerman,German,male,1925,
11580,Anthon Beeke,Dutch,male,1940,
11589,Hans Bockting,,male,,
11596,R. Szayoo,,,,
11621,Tapio Salmelainen,Finnish,male,1941,
11631,"Otto Beyer, Leipzig/Berlin",,,,
11663,Carl Van Vechten,American,male,1880,1964.0
11786,"Max Dalang A.G., Zürich",Swiss,,1920,1940.0
11799,Orell Füssli,Swiss,,,
11860,Various Authors,,,,
11875,Kirill Zdanevich,Georgian,male,,1969.0
11900,Velimir Khlebnikov,Russian,male,1885,1922.0
11904,Vladimir Mayakovsky,Russian,male,1893,1930.0
11947,Natan Al'tman,Russian,male,1889,1971.0
11964,Alastair Reid,British,male,1926,2014.0
11967,Stéphane Mallarmé,French,male,1842,1898.0
12001,Vladimir Burliuk,Ukrainian,male,1886,1917.0
12025,Elena Guro,Russian,female,,1913.0
12072,Frank O'Hara,American,male,1926,1966.0
12074,Maria Siniakova,Russian,female,1898,1989.0
12101,Niele Toroni,Swiss,male,1937,
12124,Pavel Filonov,Russian,male,1883,1941.0
12171,Nikolai Kul'bin,Russian,male,1868,1917.0
12172,Iurii Annenkov,Russian,male,1889,1974.0
12177,Lewis Carroll (Charles Lutwidge Dodgson),British,male,1832,1898.0
12225,Nikolai Rogovin,Russian,male,,
12310,Lev Shekhtel [Lev Zhegin],,male,,
12312,Vasilii Chekrygin,Russian,male,1897,1922.0
12315,Sergei Podgaevskii,,male,,
12318,Sergei Bobrov,Russian,male,1889,1971.0
12328,Blaise Cendrars (Frédéric Sauser),French,male,1887,1961.0
12382,Liz Larner,American,female,1960,
12402,Joseph Blumenthal,,male,,
12409,Aleksandr Shevchenko,Russian,male,1883,1948.0
12410,Illarion Skuie,,,,
12432,Vasilii Kamenskii,Russian,male,,1961.0
12452,Nikolai Aseyev,Russian,male,,1963.0
12472,Calvin Sumsion,,male,,
12501,Gustav Klutsis,Latvian,male,1895,1938.0
12508,Benjamin Péret,French,male,1899,1959.0
12509,Igor' Terent'ev,Russian,male,1892,1937.0
12515,Guido Ballo,Italian,male,1914,
12533,César Moro (Alfredo Quíspez Asín),Peruvian,male,1903,1956.0
12536,Jean-Clarence Lambert,French,male,1930,
12540,"Atelier 17, New York",,,,
12556,John Moore,American,male,,
12601,Hans Sahl,German,male,1902,1993.0
12602,Horace Gregory,American,male,1898,1982.0
12603,Herbert Read,British,male,1893,1968.0
12604,André Verdet,French,male,1913,2004.0
12605,Thomas Merton,American,male,1915,1968.0
12606,Morris Weisenthal,American,male,1918,2009.0
12607,Harold Norse,American,male,1916,2009.0
12608,David Lougée,French,male,,
12609,T. Weiss,American,,,
12610,Peter Viereck,American,male,1916,2006.0
12611,Theodore Roethke,American,male,1908,1963.0
12612,David Ignatow,American,male,1914,1997.0
12613,William Carlos Williams,American,male,1883,1963.0
12614,Harold Rosenberg,American,male,1906,1978.0
12615,Dylan Thomas,British,male,1914,1953.0
12616,Richard Wilbur,American,male,1921,2017.0
12617,Jacques-Henri Lévesque,French,male,,
12650,Iraklii Gamrekeli,Georgian,male,1894,1943.0
12660,Ilia Zdanevich,Georgian,male,1894,1974.0
12672,"Eisen Architects, Boston",,,,
12673,David Eisen,,male,,
12704,Natan Vengrov,,male,,
12727,Naum Granovskii,Russian,male,1898,1971.0
12753,Antonin Artaud,French,male,1896,1948.0
12840,"Renaissance Press, Ashuelot, NH",,,,
12868,Anonymous Authors,,,,
12907,Paul Verlaine,French,male,1844,1896.0
12924,Henri Floury,,male,,
12945,Vladimir Lebedev,Russian,male,1891,1967.0
12996,Mikhail Plaksin,,male,,
12997,Natal'ia Nagorskaia,,female,,
13003,Khabias [pseudonym Of Nina Komarova],,female,,
13012,Aleksei Gan,Russian,male,1889,1942.0
13020,Peter Schjeldahl,American,male,1942,
13024,John Godfrey,American,male,1945,
13056,Antonina Sofronova,Russian,female,1892,1966.0
13076,Boris Zemenkov,Russian,male,1902,1963.0
13088,Il'ia Erenburg,,male,,
13108,Josef Eberg,,male,,
13113,Grigorii Bershadskii,,male,,
13163,Bradbury Thompson,American,male,1911,1995.0
13206,Graeme Murray,,,,
13207,Edwin Morgan,British,male,1920,2010.0
13248,Paul Valéry,French,male,1871,1945.0
13311,A. K. Barutchev,Russian,male,1904,1976.0
13325,N. Nekrasov,,,,
13398,Tristan Tzara,French,male,1896,1963.0
13434,Moisei Levin,,male,,
13470,Ivan Kliun,Russian,male,1878,1943.0
13482,Nikolai Troshin,Russian,male,1897,1990.0
13483,Sergei Sen'kin,,male,,
13574,William S. Burroughs,American,male,1914,1997.0
13677,Nikolai Kupreianov,Russian,male,,
13678,Aleksei Chicherin,,male,,
13705,Boris Naumov,,male,,
13706,Franz Roh,German,male,1890,1965.0
13727,Billy Klüver,Swedish,male,1927,2004.0
13807,Kornelii Zelinskii,,male,,
13811,Anton Lavinskii,Russian,male,1893,1968.0
13816,Olga Deneiko,,female,,
13880,"Éditions Surréalistes, Paris",,,,
13929,Russell Lynes,American,male,1910,1991.0
14022,Shuzo Takiguchi,Japanese,male,1903,1979.0
14107,"Dwan Gallery, New York",,,,
14137,Ben Langlands,British,male,1955,
14138,Nikki Bell,British,female,1959,
14161,Iurii Degen,,male,,
14164,Michael McClure,American,male,1932,
14185,Aleksei Remizov,Russian,male,1877,1957.0
14187,W. Baxter,,,,
14195,Eugène Delâtre,French,male,1864,1938.0
14200,Aleksei Ganin,,male,,
14213,Michel Seuphor,French,male,1901,1999.0
14265,Guillaume Apollinaire,French,male,1880,1918.0
14286,Maria Lagorio,,female,,
14368,St. Francis of Assisi,Italian,male,1181,1226.0
14384,Nikolai Tikhonov,,male,,
14423,Kiki (Kiki O. K.) Kogelnik,Austrian,female,1935,1997.0
14428,Kuzma Petrov-Vodkin,Russian,male,1878,1939.0
14450,"Librairie de France, Paris",,,,
14520,"Propyläen-Verlag, Berlin",German,,,
14546,Merle Armitage,American,male,1893,1975.0
14558,Anne Waldman,American,female,1945,
14561,A. Anatolev,,,,
14602,Sergei Chekhonin,,male,,
14632,Boris Grigor'ev,,male,,
14651,Auguste Clot,,male,,
14729,Fritz Zeymer,Austrian,male,1886,1940.0
14744,Hr. Dubyns'kii,,,,
14747,Janice Guy,British,female,1953,
14976,Mikhail Tarkhanov,,male,,
15005,Josaku Maeda,,,,
15146,Issacher Ber Ryback,,male,,
15382,W. Mehl,,,,
15558,Francis Carco,French,male,1886,1958.0
15683,Irene Delano,American,female,1919,1982.0
15685,Chas Laborde,French,male,1886,1941.0
15688,Pierre Falké,French,male,1884,1947.0
16189,Kay Sage,American,female,1898,1963.0
16212,Nancy Holt,American,female,1938,2014.0
16292,Philip L. Goodwin,American,male,1885,1958.0
16479,Katherine S. Dreier,American,female,1877,1952.0
16753,Museum Folkwang,,,,
16790,Anton Giulio Bragaglia,Italian,male,1890,1960.0
16811,Ueda Sōkyū,Japanese,male,1900,1968.0
16943,Valentine Dudensing,,male,,
17332,Bernhard Leitner,,male,,
17416,Shirley C. Burden,American,male,1908,1989.0
17469,Adrian Siegel,American,male,,
17495,Jon Hendricks,American,male,1939,
17500,William Edmondson,American,male,1874,1951.0
17509,Pywell,,,,
17572,Rolf Petersen,German,male,1900,1990.0
17697,Wayne Miller,American,male,1918,2013.0
17816,Richard Benson,American,male,1943,2017.0
17943,Krissy Clegg,,female,,
17955,(Siegfried Klein) Khasaq,,,,
18094,Robert Storr,American,male,1949,
18130,Paul A. McDonough,American,male,1941,
18151,"Robert F. Sheehan, 3rd",American,male,1922,1969.0
18214,Earle Brown,American,male,1926,2002.0
18375,Herbert E. Grier,,male,,
18376,Kenneth J. Germeshausen,,male,,
18539,Hannah Wilke,American,female,1940,1993.0
18543,Bernardo Bertolucci,Italian,male,1940,
18544,Diane von Furstenberg,American,female,1946,
18667,Reuters,,,,
18700,K. H. Hödicke,German,male,1938,
18701,Arthur Köpcke,German,male,1928,1977.0
18838,Karl Nierendorf,,male,,
18844,Ernst Caramelle,Austrian,male,1952,
18963,John Wilson,American,male,1922,2015.0
18996,Jürgen Klauke,German,male,1943,
19039,Davi Det Hompson,,male,,
19040,Ann Fessler,,female,,
19041,Charles Brohawn,,male,,
19042,Chris Mason,,male,,
19043,Cliff Baldwin,,male,,
19053,Jean-Jacques Rullier,,male,,
19075,Rudi Molacek,Austrian,male,1948,
19163,Michael Krebber,German,male,1954,
19194,Hans Danuser,Swiss,male,1953,
19235,Oskar Bangemann,,,,
19238,Tim Rollins,American,male,1955,2017.0
19497,Forrest Myers,American,male,1941,
19510,Winston Roeth,American,male,1945,
19529,Felix Harlan,,male,,
19545,Doris Simmelink,,female,,
19561,Sheri Martinelli,,female,,
19572,Nicole Eisenman,American,female,1965,
19660,Annette Rosado,American,female,1972,
19661,José Parissi,American,male,1968,
19662,George Garces,American,male,1972,
19663,Nelson Savinon,,male,,
19664,Angel Abreu,American,male,1974,
19667,Joseph De Pace,American,male,1954,
19746,Sam Samore,,male,,
19747,Adrian Schiess,,male,,
19862,David Shrigley,British,male,1968,
19882,Hans Weigand,Austrian,male,1954,
19962,Hans-Ulrich Obrist,Swiss,male,1968,
20080,Robert Blackburn,American,male,1920,2003.0
20354,Alfredo Boulton,Venezuelan,male,1908,1995.0
20416,Jack Carver,,male,,
20503,Émile-René Ménard,French,,1862,1930.0
20631,Larry Mantello,American,male,1964,
20731,"Hope (Sufferance) Press, London",,,,
20749,Paul E. Hultberg,American,male,1922,2005.0
20769,René Block,German,male,1942,
20807,Roland Renrose,,male,,
20813,Adrian Nutbeam,,male,,
20904,"Profil Magazine, Vienna",,,,
21088,"Salvatore Silkscreen Co., Inc.",,,,
21199,AA Bronson,Canadian,male,1946,
21255,"Fabric Frontline, Zürich",,,,
21325,Michael Baldwin,British,male,1945,
21348,Dave Eggers,,male,,
21398,George Maciunas,American,male,1931,1978.0
21439,Issey Miyake,Japanese,male,1938,
21446,Jack Pierson,American,male,1960,
21447,Jim Hodges,American,male,1957,
21759,"Atelier d'Arts Appliqués, Cannes, France",,,,
21940,Kazuo Nakamura,Canadian,male,1926,2002.0
22284,Masayuki Nagare,Japanese,male,1923,
22436,Natsuyuki Nakanishi,Japanese,male,1935,2016.0
22479,Ennio Chiggio,Italian,male,1937,
22481,Manfredo Massironi,Italian,male,1937,2011.0
22498,"Fratelli Brambilla, Milan",Italian,,,
22501,"Krystallglasmanufaktur Theresienthal Gmbh, Zweisel, Germany",,,,
22504,"Design Unit New York, New York, NY",,,,
22512,"G. Byrn Company, Copenhagen",Danish,,,
22522,"Veglia Borletti, Milan",,,,
22527,"L.M. Ericsson, Stockholm",,,,
22528,"ERCO Leuchten KG, Germany",,,,
22529,"Phonola, Milan",,,,
22530,"Rosenthal AG, Germany",,,,
22532,"Kooperative Förbundet (KF), Stockholm",,,,
22533,"International Resistance Co., Philadelphia, PA",,,,
22534,"John Hull Cutlers Corporation, New York, NY",,,,
22535,"Dansk International Designs, Ltd., Denmark",,,,
22538,"Arai Helmet Ltd., Japan",,,,
22542,Mathieu,,,,
22546,Bell Telephone Laboratories,American,,,
22547,Roger Riche,French,male,1930,
22557,Brian Alexander,American,male,1963,
22558,"Haworth Inc., USA",,,,
22559,Apple Industrial Design Group,American,,,
22564,Teppo Asikainen,Finnish,male,1968,
22565,"Snowcrash AB, Sweden",,,,
22566,Luigi Baroli,Italian,male,1951,
22567,Baleri Italia S.p.A.,,,,
22568,Ayse Birsel,Turkish,female,1964,
22569,Nick Butler,British,male,1942,
22571,matali crasset,French,female,1965,
22572,"Sas/OO, France",,,,
22574,Markus Nevalainen,Finnish,male,1970,
22575,"Société Bic, France",,,,
22576,Rick Galezowski,Canadian,male,1954,
22577,Kari Sivonen,Finnish,female,1969,
22578,"Teknion Inc., USA",,,,
22579,Jens Risom,American,male,1916,2016.0
22580,Fritz Haller,Swiss,male,1924,
22581,"USM U. Schaerer Sons Inc., USA",,,,
22582,Sam Hecht,British,male,1969,
22583,Chris Chapman,British,male,1964,
22584,David Sandbach,British,male,1963,
22585,"Electrotextiles Co. (now ElekSen Ltd.), England",,,,
22586,Vesa Hinkola,Finnish,,1970,
22587,Rane Vaskivuori,Finnish,,1967,
22588,Jay Kyu Lee,Korean,male,1964,
22589,Torchco Ltd.,British,,,
22590,"Radice Snc, Italy",,,,
22591,Hajime Sorayama,Japanese,male,1947,
22592,Albert Nagele,American,male,1935,
22593,"Motorola, England",,,,
22594,Kimberly J. Holden,American,female,1966,
22595,Gregg A. Pasquarelli,American,male,1965,
22596,Maarten Van Severen,Belgian,male,1956,2005.0
22597,"TM, Belgium",,,,
22598,Christopher R. Sharples,American,male,1963,
22599,"Mahakit Rubber Co. Ltd., Thailand",,,,
22614,Annelies De Leede,Nationality unknown,,,
22617,Hani Rashid,Canadian,male,1958,
22618,Lise Anne Couture,Canadian,female,1959,
22621,Emil Roth,Swiss,male,1896,1980.0
22627,J. S. Anderson,British,,,
22630,Marvin E. Newman,American,male,1927,
22631,Hiroji Yamada,Japanese,male,1906,
22660,Ugo Mulas,,male,,
22663,Carel Blazer,,female,,
22668,Toyo Tire Cord Co. Ltd.,Japanese,,,
22669,Franz Ackermann,German,male,1963,
22672,Ingrid Calame,American,female,1968,
22676,Hendrik Van Keppel,American,male,1914,1985.0
22677,Taylor Green,American,male,1914,1995.0
22683,Iran do Espirito Santo,Brazilian,male,1963,
22697,Brad Kahlhamer,American,male,1956,
22701,Olga De Amaral,Colombian,female,1932,
22703,Friederike Gross-Pietsche,,male,,
22704,Thomas Gardner,,male,,
22705,Mark Janson,,male,,
22709,Joseph Fenton,,male,,
22710,Suzanne Powadiuk,,female,,
22713,James Rosen,,male,,
22715,Laura Owens,American,female,1970,
22719,Manfred Pernice,German,male,1963,
22722,Alessandro Pessoli,Italian,male,1963,
22724,Shirazeh Houshiary,British,female,1955,
22731,Timothy Wood,,male,,
22732,Peter Waldman,,male,,
22733,Peter Carl,,male,,
22734,Robert White,,male,,
22735,Christopher Chimera,,male,,
22737,Dan Asher,American,male,1947,2010.0
22738,Nancy Haynes,American,female,1947,
22739,David Jeffrey,American,male,1956,
22740,Linda Lynch,American,female,1958,
22744,Bruno Rousselot,French,male,1957,
22747,Mark Sheinkman,American,male,1963,
22750,Juul Kraijer,Dutch,male,1970,
22751,Chris Finley,American,male,1971,
22762,Romain Ruther,,male,,
22769,Guenther,,,,
22780,"World Pictures, Copenhagen",,,,
22783,Ayse Sulan Kolatan,American,,1958,
22785,Minsuk Cho,,,,
22786,Ferda Kolatan,,,,
22787,Chiakai Yang,,,,
22788,Anke Scheren,,,,
22789,Michael Kennedy,,male,,
22790,George Grenier III,,male,,
22791,Joseph Bula,,male,,
22792,Baine Gaiser,,male,,
22793,Patrick Kane,,male,,
22794,Antonio Palladino,,male,,
22795,Teresa Chang,,female,,
22796,Gayle Tsern,,female,,
22797,Long Hair George Krausas,,male,,
22799,Development and Resource Corp.,,,,
22800,Hermann Finsterlin,German,male,1887,1973.0
22801,Charles Forberg,American,male,,
22810,Fred Taylor,,male,,
22816,Kahn & Jacobs,,,,
22825,Art Zaaijer,Dutch,male,1958,
22826,Xaveer de Geijter,Belgian,male,1957,
22827,Georges Heinz,French,male,1959,
22828,Heike Lohmann,German,female,1960,
22829,Alex Wall,American,male,1948,
22830,Christophe Cornubert,American,male,1963,
22831,Ramon Klein,American,male,1957,
22836,Gro Bonesmo,Norwegian,female,1963,
22837,Julien Monfort,French,male,1968,
22838,Yo Yamagata,Japanese,male,1962,
22839,Jeanne Gang,American,female,1964,
22840,Chris Dondorp,Dutch,male,1970,
22843,Peter Rice (Ove Arup and Partners),,male,,
22844,Nikken Sekkei Ltd.,,,,
22847,Richard Rosson,,male,,
22848,Mark Wamble,American,male,1959,
22849,Gregory Merryweather,,male,,
22850,Nazli Gononsay,,male,,
22866,Mrs. Truus Schröder-Schräder,,female,,
22870,Laure Albin-Guillot,French,female,1878,1962.0
22874,"Joel Sanders, Architect",,,,
22875,Ernest Guenzburger,,male,,
22876,Sean Keller,,male,,
22877,Dillon Kyle,,male,,
22878,Cary Siress,,,,
22884,Andrew Zago,American,male,1958,
22891,Lúcio Costa,Brazilian,male,1902,1998.0
22892,Carlos Leão,Brazilian,male,,1983.0
22893,Jorge Machado Moreira,Brazilian,male,1904,1992.0
22894,Affonso Eduardo Reidy,Brazilian,male,1909,1964.0
22895,Ernâni Vasconcelos,Brazilian,male,,1989.0
22897,Kevin Roche,American,male,1922,2019.0
22898,John Dinkeloo,American,male,1918,1981.0
22899,Paul Schweikher,American,male,1903,1997.0
22900,Winston Elting,,male,,
22921,Franz Schulze,,male,,
22934,Mark Mills,American,male,1939,2010.0
22935,Matthew Ritchie,British,male,1964,
22936,Darren Almond,British,male,1971,
22938,Jørn Utzon,Danish,male,1918,2008.0
22939,Jim Lambie,Scottish,male,1964,
22941,Acharya Vyakul,Indian,male,1930,2000.0
22945,William Sharples,American,male,1963,
22950,Max Lenz,Swiss,male,1918,
22953,George Krikorian,American,male,1914,1977.0
22955,David Walter Beck,American,male,1915,2001.0
22956,"Martec Engineering Corp., Long Beach, CA",,,,
22959,Nason & Moretti Studio,Italian,,,
22960,"Symanka Karbaum/Scharf Hagelbergerstr, Berlin",German,,,
22961,"H.E. Lauffer Co., Inc., West Germany (now Germany)",German,,,
22971,Laylah Ali,American,female,1968,
22972,Davor Vrankic,Croatian,male,1965,
22975,Klaus Oberer,Swiss,male,1937,
22980,Mark Lombardi,American,male,1951,2000.0
22982,Eugen Kirchner,German,male,1865,1938.0
22983,Tacita Dean,British,female,1965,
22989,William H. Johnson,American,male,1901,1970.0
22997,Ibrahim Miranda,Cuban,male,1969,
22999,Sarah Morris,American,female,1967,
23001,Pravosudovich,,,,
23005,James Siena,American,male,1957,
23007,Jessica Stockholder,American,female,1959,
23016,Ken Lum,Canadian,male,1956,
23025,Barbara Ambrosz,Austrian,female,1972,
23026,"Glasatelier Steinschoenau, Austria",Austrian,,,
23028,Tibor Kalman,American,male,1949,1999.0
23029,M & Co Labs,,,,
23035,"Iittala Lasitehdas, Finland",,,,
23036,"XO, France",,,,
23039,"Senken Co. Ltd., Fukui, Japan",,,,
23044,Studio Gruppo 14,Italian,,,
23047,"Fisher-Price Toys Inc., East Aurora, NY",American,,,
23048,"Rosendahl A/S, Lyngby, Denmark",,,,
23052,Anthony Maglica,American,male,1930,
23054,"Ranton & Co., United Kingdom",,,,
23055,Carl Hugo Pott,German,male,1906,1985.0
23056,W. D. Slater,British,,1923,
23057,"Nottingham Rehab Ltd., England",,,,
23089,"Pizzi & Pizio, Milan-Rome",Italian,,,
23207,Erich Ludwig Stahl,German,male,,
23208,Eugene Gise,,male,,
23215,Kunsthandlung Würthle & Sohn,,,,
23216,"Bauhaus, Weimar",,,,
23251,Thomas Leeser,German,male,1952,
23253,Preston Scott Cohen,American,male,1961,
23257,Michael Maltzan,American,male,1959,
23260,Caroline Bos,Dutch,female,1959,
23262,Ronan Bouroullec,French,male,1971,
23263,Erwan Bouroullec,French,male,1976,
23264,Claudy Jongstra,Dutch,female,1963,
23265,"not tom dick & harry, The Netherlands",,,,
23267,Yuh Okano,Japanese,male,1965,
23268,"Daito Pleats Co., Gumma, Japan",,,,
23270,Henk Stallinga,Dutch,male,1962,
23271,"Stallinga BV, The Netherlands",,,,
23279,"Lindner GmbH, Bamberg, Germany",,,,
23294,"Cutco Division, The Aluminum Cooking Utensil Co., New Kensington, PA",,,,
23300,Aleksandr Andreev,,male,,
23302,A. A. Nikolaev,,,,
23303,N. M. Siniagin,,,,
23304,Liudmila Shmit-Ryzhova,,female,,
23305,Evgenii Vashchenko,,male,,
23308,Unidentified Artists,,,,
23313,Boris Anisfeld,,male,,
23314,Vladimir Chembers,,male,,
23315,Mstislav Dobuzhinskii,Russian,male,1875,1952.0
23316,Aleksandr Iakovlev,,male,,
23317,Sergei Sudeikin,,male,,
23323,Russian Book Collection,,,,
23327,Iosif Shkol'nik,,male,,
23330,"Daum, France",,,,
23340,"Standard Möbel, Germany",,,,
23344,"Silicon Systems, Inc.",American,,,
23346,Spencer Silver,American,male,1941,
23348,Per-Olof Nyström,Finnish,male,,1996.0
23349,Unidentified Designer,Finnish,,,
23350,"AB Gustavsberg, Sweden",Swedish,,,
23353,Georgii Iakulov,,male,,
23355,Vasyl' Krychevs'kyi,,male,,
23361,Weber,Nationality unknown,,,
23362,Alfred Willimann,Swiss,male,1900,1957.0
23367,Viktor Bart,Russian,male,1887,1954.0
23368,Anonymous Child,,,,
23370,Nadezhda Burliuk,,female,,
